file_name,mem_usage_mb,peak_mem_mb,avg_mem_overall_mb,time_ms
593,22.45,0.65,0.38,27.99
594,22.68,0.65,0.38,25.85
595,22.52,0.65,0.38,26.33
596,22.64,0.65,0.38,26.84
597,22.29,0.65,0.38,27.56
598,22.44,0.65,0.38,26.00
599,22.31,0.65,0.38,39.10
600,22.34,0.65,0.38,34.70
601,22.63,0.65,0.38,35.79
602,22.50,0.66,0.38,38.23
603,22.61,0.66,0.38,27.76
604,22.39,0.66,0.39,26.88
605,22.55,0.66,0.39,26.85
606,22.66,0.66,0.39,26.68
607,22.73,0.66,0.39,27.72
608,22.59,0.66,0.39,27.95
609,22.59,0.66,0.39,27.41
610,22.55,0.66,0.39,27.73
611,22.64,0.66,0.39,28.42
612,22.70,0.66,0.39,27.77
613,22.75,0.67,0.39,27.76
614,22.64,0.67,0.39,27.11
615,22.75,0.67,0.39,27.63
616,22.67,0.67,0.39,26.87
617,22.77,0.67,0.39,28.72
618,22.59,0.67,0.39,28.21
619,22.52,0.67,0.40,27.41
620,22.66,0.67,0.40,35.43
621,22.70,0.67,0.40,36.04
622,22.65,0.67,0.40,36.71
623,22.30,0.68,0.40,34.62
624,22.61,0.68,0.40,32.65
625,22.40,0.68,0.40,27.74
626,22.59,0.68,0.40,27.63
627,22.74,0.68,0.40,29.42
628,22.65,0.68,0.40,29.81
629,22.62,0.68,0.40,28.02
630,22.50,0.68,0.40,30.82
631,22.67,0.68,0.40,30.02
632,22.47,0.68,0.40,28.21
633,22.20,0.68,0.40,27.06
634,22.86,0.68,0.40,27.77
635,22.75,0.69,0.40,29.53
636,22.48,0.69,0.41,26.99
637,22.52,0.69,0.41,28.33
638,22.80,0.69,0.41,29.54
639,22.76,0.69,0.41,27.83
640,22.76,0.69,0.41,28.47
641,22.43,0.69,0.41,29.47
642,22.73,0.69,0.41,27.67
643,22.75,0.69,0.41,27.78
644,22.84,0.69,0.41,28.11
645,22.89,0.69,0.41,29.20
646,22.91,0.70,0.41,28.38
647,22.88,0.70,0.41,30.11
648,22.83,0.70,0.41,27.84
649,22.95,0.70,0.41,28.43
650,22.84,0.70,0.41,28.48
651,23.00,0.70,0.41,28.18
652,22.81,0.70,0.42,28.48
653,22.66,0.70,0.42,27.59
654,22.97,0.70,0.42,29.33
655,22.70,0.70,0.42,29.92
656,22.46,0.70,0.42,28.76
657,22.77,0.70,0.42,28.42
658,22.63,0.71,0.42,28.70
659,22.63,0.71,0.42,31.99
660,22.78,0.71,0.42,28.27
661,22.66,0.71,0.42,29.08
662,22.85,0.71,0.42,31.04
663,22.96,0.71,0.42,28.93
664,22.74,0.71,0.42,29.54
665,22.90,0.71,0.42,31.27
666,22.97,0.71,0.42,29.71
667,22.93,0.71,0.42,30.19
668,22.60,0.72,0.42,30.03
669,22.96,0.72,0.43,29.30
670,22.91,0.72,0.43,29.60
671,22.72,0.72,0.43,29.54
672,22.89,0.72,0.43,30.27
673,22.91,0.72,0.43,31.14
674,22.89,0.72,0.43,30.06
675,22.75,0.72,0.43,29.50
676,22.88,0.74,0.43,29.11
677,22.77,0.74,0.43,30.12
678,22.80,0.74,0.43,29.73
679,23.01,0.75,0.43,29.26
680,22.99,0.75,0.43,29.61
681,22.91,0.75,0.43,30.02
682,22.99,0.75,0.43,29.84
683,23.00,0.75,0.43,30.03
684,22.68,0.75,0.43,30.35
685,22.95,0.76,0.44,31.83
686,23.11,0.76,0.44,31.91
687,22.90,0.76,0.44,30.63
688,23.02,0.76,0.44,30.10
689,23.00,0.76,0.44,30.39
690,23.11,0.76,0.44,30.22
691,23.12,0.76,0.44,30.56
692,22.89,0.76,0.44,31.82
693,23.00,0.76,0.44,33.65
694,22.88,0.76,0.44,30.17
695,22.91,0.76,0.44,29.38
696,22.89,0.77,0.44,30.59
697,23.12,0.77,0.44,30.00
698,23.17,0.77,0.44,30.12
699,23.12,0.77,0.44,30.79
700,23.14,0.77,0.45,30.51
701,23.15,0.77,0.45,32.09
702,23.19,0.77,0.45,31.17
703,23.18,0.77,0.45,30.18
704,23.06,0.77,0.45,30.69
705,22.96,0.77,0.45,30.23
706,23.10,0.78,0.45,32.81
707,22.82,0.78,0.45,32.19
708,23.20,0.78,0.45,31.23
709,22.86,0.78,0.45,34.58
710,23.13,0.78,0.45,30.68
711,23.16,0.78,0.45,30.88
712,23.05,0.78,0.45,30.75
713,23.01,0.78,0.45,31.71
714,22.99,0.78,0.45,32.95
715,23.23,0.78,0.45,31.43
716,22.99,0.78,0.46,30.56
717,22.90,0.79,0.46,31.69
718,23.15,0.79,0.46,32.91
719,23.11,0.79,0.46,31.40
720,22.96,0.79,0.46,31.23
721,23.12,0.79,0.46,33.37
722,23.07,0.79,0.46,31.19
723,23.20,0.79,0.46,31.85
724,23.09,0.79,0.46,31.28
725,22.69,0.79,0.46,32.98
726,22.95,0.79,0.46,33.92
727,23.16,0.79,0.46,32.67
728,23.11,0.79,0.46,31.67
729,23.09,0.80,0.46,31.55
730,23.32,0.80,0.46,31.07
731,22.98,0.80,0.46,32.03
732,23.21,0.80,0.46,31.79
733,23.23,0.80,0.47,32.22
734,23.37,0.80,0.47,31.58
735,23.12,0.80,0.47,31.31
736,23.33,0.80,0.47,32.13
737,23.04,0.80,0.47,32.15
738,22.96,0.80,0.47,32.84
739,23.35,0.80,0.47,31.76
740,23.21,0.81,0.47,31.56
741,23.18,0.81,0.47,33.52
742,23.37,0.81,0.47,33.58
743,23.22,0.81,0.47,32.16
744,23.15,0.81,0.47,32.61
745,22.98,0.81,0.47,32.28
746,23.03,0.81,0.47,32.38
747,23.12,0.81,0.47,32.42
748,23.04,0.81,0.47,34.33
749,22.91,0.81,0.47,33.21
750,23.19,0.81,0.48,33.79
751,23.11,0.81,0.48,35.09
752,23.16,0.82,0.48,34.36
753,23.59,0.82,0.48,35.05
754,23.04,0.82,0.48,32.67
755,23.28,0.82,0.48,32.26
756,23.25,0.82,0.48,32.59
757,23.09,0.82,0.48,32.87
758,23.12,0.82,0.48,33.76
759,23.23,0.82,0.48,36.14
760,23.31,0.82,0.48,31.91
761,23.27,0.83,0.48,32.73
762,23.11,0.83,0.48,34.87
763,23.31,0.83,0.48,32.68
764,23.32,0.83,0.48,34.29
765,22.61,0.83,0.49,33.72
766,23.14,0.83,0.49,34.00
767,23.21,0.83,0.49,33.66
768,23.40,0.83,0.49,34.47
