file_name,mem_usage_mb,peak_mem_mb,avg_mem_overall_mb,time_ms
1449.pnml,100.97,20.87,10.95,633.51
144.pnml,28.47,2.09,1.10,64.40
1450.pnml,101.03,20.88,10.96,642.43
1451.pnml,101.22,20.90,10.96,636.96
1452.pnml,101.15,20.91,10.97,630.00
1453.pnml,101.20,20.92,10.98,662.38
1454.pnml,101.22,20.94,10.99,642.96
1455.pnml,101.31,20.95,10.99,620.37
1456.pnml,101.37,20.96,11.00,640.02
1457.pnml,101.44,20.98,11.01,663.83
1458.pnml,101.49,20.99,11.02,639.42
1459.pnml,101.55,21.00,11.02,652.25
145.pnml,28.51,2.11,1.11,68.08
1460.pnml,101.61,21.02,11.03,648.68
1461.pnml,101.65,21.03,11.04,641.70
1462.pnml,101.71,21.04,11.04,644.64
1463.pnml,101.70,21.06,11.05,659.21
1464.pnml,101.83,21.07,11.06,641.66
1465.pnml,102.01,21.08,11.07,666.93
1466.pnml,101.94,21.10,11.07,658.49
1467.pnml,101.99,21.11,11.08,645.31
1468.pnml,102.05,21.12,11.09,667.15
1469.pnml,102.11,21.14,11.10,642.17
146.pnml,28.52,2.12,1.12,64.90
1470.pnml,102.18,21.15,11.10,638.33
1471.pnml,102.20,21.16,11.11,656.48
1472.pnml,102.28,21.18,11.12,666.03
1473.pnml,102.33,21.19,11.13,663.16
1474.pnml,102.39,21.20,11.13,654.39
1475.pnml,102.57,21.22,11.14,644.26
1476.pnml,102.51,21.23,11.15,639.78
1477.pnml,102.56,21.24,11.15,623.54
1478.pnml,102.62,21.26,11.16,650.99
1479.pnml,102.67,21.27,11.17,642.06
147.pnml,28.56,2.13,1.12,66.28
1480.pnml,102.73,21.28,11.18,655.90
1481.pnml,102.79,21.30,11.18,645.44
1482.pnml,103.73,21.31,11.19,661.50
1483.pnml,102.71,21.32,11.20,626.18
1484.pnml,103.95,21.34,11.21,634.63
1485.pnml,103.01,21.35,11.21,657.63
1486.pnml,103.84,21.36,11.22,639.43
1487.pnml,103.12,21.38,11.23,654.37
1488.pnml,103.18,21.39,11.24,654.81
1489.pnml,103.24,21.40,11.24,671.18
148.pnml,28.72,2.15,1.13,62.83
1490.pnml,104.22,21.42,11.25,659.93
1491.pnml,104.27,21.43,11.26,654.40
1492.pnml,104.32,21.44,11.27,644.84
1493.pnml,104.36,21.46,11.27,671.65
1494.pnml,104.40,21.47,11.28,656.02
1495.pnml,104.58,21.48,11.29,627.15
1496.pnml,104.62,21.51,11.29,655.72
1497.pnml,104.67,21.52,11.30,633.32
1498.pnml,104.84,21.53,11.31,659.36
1499.pnml,104.76,21.55,11.32,636.05
149.pnml,28.75,2.16,1.14,67.58
14.pnml,20.61,0.23,0.12,9.79
1500.pnml,104.81,21.56,11.32,688.42
1501.pnml,104.86,21.57,11.33,671.47
1502.pnml,104.89,21.59,11.34,668.96
1503.pnml,105.07,21.60,11.35,676.23
1504.pnml,104.99,21.61,11.35,672.89
1505.pnml,105.04,21.63,11.36,680.33
1506.pnml,105.08,21.64,11.37,660.33
1507.pnml,105.13,21.65,11.38,671.15
