file_name,mem_usage_mb,peak_mem_mb,avg_mem_overall_mb,time_ms
392,21.98,0.72,0.41,17.32
393,21.98,0.72,0.41,18.14
394,22.11,0.72,0.41,18.19
395,22.11,0.72,0.41,17.64
396,22.23,0.72,0.42,17.15
397,22.11,0.73,0.42,17.47
398,22.11,0.73,0.42,17.27
399,21.86,0.73,0.42,17.50
400,22.11,0.73,0.42,18.51
401,22.11,0.73,0.42,17.62
402,22.11,0.73,0.42,17.83
403,22.11,0.74,0.42,17.62
404,22.11,0.74,0.42,18.02
405,22.11,0.74,0.42,20.00
406,22.11,0.74,0.43,17.68
407,22.11,0.74,0.43,18.40
408,22.10,0.74,0.43,21.49
409,22.11,0.75,0.43,20.18
410,22.11,0.76,0.43,17.93
411,22.23,0.76,0.44,18.27
412,22.11,0.76,0.44,18.74
413,22.11,0.76,0.44,18.25
414,22.11,0.76,0.44,22.11
415,22.11,0.76,0.44,18.11
416,22.00,0.77,0.44,18.28
417,22.00,0.78,0.45,17.97
418,22.23,0.78,0.45,19.64
419,22.23,0.78,0.45,19.42
420,22.23,0.78,0.45,18.47
421,22.23,0.78,0.45,20.43
422,22.23,0.78,0.45,20.66
423,22.23,0.79,0.45,19.97
424,22.23,0.79,0.45,20.57
425,22.23,0.79,0.45,19.23
426,22.23,0.79,0.46,20.82
427,22.23,0.79,0.46,18.73
428,22.23,0.79,0.46,20.77
429,22.23,0.80,0.46,19.75
430,22.23,0.80,0.46,20.93
431,22.23,0.80,0.46,20.35
432,22.23,0.80,0.46,18.88
433,22.23,0.80,0.46,21.81
434,22.24,0.81,0.46,23.00
435,22.25,0.81,0.47,23.83
436,22.18,0.81,0.47,19.10
437,22.36,0.81,0.47,23.88
438,22.36,0.81,0.47,21.07
439,22.36,0.81,0.47,22.19
440,22.48,0.82,0.47,27.03
441,22.36,0.82,0.47,20.93
442,22.32,0.82,0.47,19.88
443,22.36,0.87,0.47,19.61
444,22.36,0.87,0.47,20.42
445,22.36,0.87,0.48,20.24
446,22.36,0.87,0.48,20.55
447,22.36,0.87,0.48,22.13
448,22.32,0.88,0.48,22.65
449,22.36,0.89,0.49,20.72
450,22.36,0.89,0.49,23.90
451,22.36,0.89,0.49,20.33
452,22.36,0.89,0.49,20.12
453,22.36,0.90,0.49,21.34
454,22.36,0.90,0.49,22.53
455,22.36,0.90,0.49,22.86
456,22.36,0.90,0.49,20.28
457,22.36,0.91,0.50,21.18
458,22.32,0.91,0.50,20.52
459,22.36,0.91,0.50,21.44
460,22.48,0.91,0.50,22.37
461,22.48,0.91,0.50,22.89
462,22.48,0.91,0.50,21.99
463,22.25,0.92,0.50,20.57
464,22.36,0.93,0.51,20.93
465,22.48,0.93,0.51,22.92
466,22.48,0.93,0.51,22.79
467,22.48,0.93,0.51,20.72
468,22.61,0.93,0.51,20.82
469,22.48,0.94,0.51,21.56
470,22.48,0.94,0.51,20.33
471,22.48,0.94,0.52,22.48
472,22.36,0.94,0.52,20.87
473,22.48,0.94,0.52,21.11
474,22.48,0.95,0.52,21.36
475,22.48,0.95,0.52,24.85
476,22.48,0.95,0.52,22.53
477,22.36,0.95,0.52,22.07
478,22.48,0.95,0.52,21.57
479,22.48,0.95,0.52,21.45
480,22.48,0.97,0.53,20.78
481,22.61,0.97,0.53,24.82
482,22.61,0.97,0.53,21.53
483,22.61,0.97,0.53,23.21
484,22.48,0.97,0.54,21.66
485,22.61,0.98,0.54,24.38
486,22.61,0.98,0.54,22.25
487,22.48,0.98,0.54,23.15
488,22.61,0.98,0.54,22.60
489,22.61,0.98,0.54,23.60
490,22.61,0.98,0.54,24.84
491,22.61,0.99,0.54,22.19
492,22.61,0.99,0.54,24.53
493,22.61,0.99,0.55,25.78
494,22.61,0.99,0.55,23.04
495,22.61,0.99,0.55,22.22
496,22.61,1.01,0.55,22.23
497,22.61,1.01,0.55,27.86
498,22.50,1.01,0.56,25.09
499,22.61,1.01,0.56,24.76
500,22.61,1.01,0.56,24.42
501,22.61,1.02,0.56,21.96
502,22.61,1.02,0.56,22.62
503,22.61,1.02,0.56,25.78
504,22.73,1.02,0.56,24.38
505,22.73,1.02,0.56,23.41
506,22.73,1.02,0.56,26.31
507,22.73,1.03,0.57,23.12
508,22.73,1.03,0.57,22.23
509,22.73,1.03,0.57,24.55
510,22.73,1.03,0.57,22.77
511,22.73,1.03,0.57,23.57
512,22.73,1.03,0.57,22.79
513,22.62,1.04,0.57,23.33
514,22.73,1.04,0.57,23.13
515,22.73,1.04,0.58,23.00
516,22.73,1.04,0.58,23.52
517,22.73,1.05,0.58,23.69
518,22.73,1.05,0.58,24.55
519,22.73,1.05,0.58,23.71
520,22.73,1.05,0.58,25.00
521,22.73,1.06,0.58,23.51
522,22.75,1.06,0.58,23.44
523,22.73,1.06,0.59,23.71
524,22.73,1.06,0.59,23.66
525,22.73,1.06,0.59,24.28
526,22.73,1.06,0.59,23.73
527,22.98,1.07,0.59,24.94
528,22.86,1.07,0.59,24.16
529,22.86,1.07,0.59,23.80
530,22.86,1.08,0.60,24.25
531,22.86,1.09,0.60,23.84
532,22.86,1.09,0.60,24.62
533,22.86,1.09,0.60,24.09
534,22.73,1.09,0.60,24.17
535,22.86,1.09,0.60,24.81
536,22.86,1.09,0.61,26.54
537,22.86,1.10,0.61,24.44
538,22.86,1.10,0.61,25.74
539,22.71,1.10,0.61,24.76
540,22.62,1.10,0.61,25.62
541,22.62,1.10,0.61,24.16
542,22.73,1.10,0.61,24.56
543,22.86,1.12,0.62,24.36
544,22.86,1.12,0.62,27.49
545,22.86,1.12,0.62,24.17
546,22.86,1.12,0.62,25.39
547,22.98,1.12,0.62,24.71
548,22.98,1.13,0.62,25.49
549,22.98,1.13,0.63,24.51
550,22.98,1.13,0.63,26.72
551,22.98,1.13,0.63,25.88
552,22.98,1.13,0.63,24.73
553,22.98,1.14,0.63,28.83
554,22.98,1.14,0.63,27.22
555,22.98,1.15,0.64,25.68
556,22.98,1.15,0.64,26.42
557,22.98,1.16,0.64,25.94
558,22.98,1.16,0.64,30.21
559,22.98,1.16,0.64,26.49
560,22.98,1.16,0.64,26.48
561,22.98,1.16,0.64,26.30
562,22.98,1.16,0.65,25.56
563,22.98,1.17,0.65,26.16
564,22.98,1.17,0.65,25.33
565,22.98,1.17,0.65,25.81
566,22.98,1.17,0.65,26.02
567,22.98,1.18,0.65,30.54
568,22.98,1.18,0.65,26.18
569,22.98,1.18,0.66,28.94
570,23.11,1.18,0.66,25.52
571,23.11,1.20,0.66,25.78
572,23.11,1.20,0.67,32.56
573,23.10,1.20,0.67,33.40
574,23.11,1.20,0.67,31.01
575,23.23,1.20,0.67,27.54
576,23.36,1.21,0.67,31.56
577,23.36,1.21,0.67,34.41
578,23.36,1.21,0.67,28.37
579,23.11,1.21,0.67,30.93
580,23.36,1.21,0.67,28.52
581,23.23,1.22,0.68,28.71
582,23.36,1.22,0.68,29.74
583,23.48,1.22,0.68,32.20
584,23.25,1.22,0.68,30.26
585,23.36,1.24,0.69,28.13
586,23.36,1.24,0.69,28.45
587,23.48,1.24,0.69,29.64
588,23.36,1.24,0.69,28.21
589,23.36,1.24,0.69,28.66
590,23.36,1.25,0.69,28.65
591,23.36,1.25,0.69,31.35
592,23.36,1.25,0.69,29.08
593,23.36,1.25,0.70,28.48
594,23.48,1.25,0.70,29.22
595,23.48,1.26,0.70,29.61
596,23.48,1.26,0.70,30.54
597,23.48,1.26,0.70,29.49
598,23.48,1.26,0.70,28.47
599,23.48,1.26,0.70,30.52
600,23.48,1.27,0.70,33.11
601,23.48,1.27,0.71,28.62
602,23.36,1.27,0.71,32.03
603,23.48,1.27,0.71,32.51
604,23.48,1.27,0.71,31.85
605,23.48,1.27,0.71,30.12
606,23.48,1.28,0.71,35.31
607,23.48,1.28,0.71,28.20
608,23.48,1.29,0.72,31.85
609,23.48,1.29,0.72,30.77
610,23.48,1.30,0.72,30.30
611,23.48,1.30,0.72,29.68
612,23.48,1.30,0.72,31.04
613,23.48,1.30,0.73,33.10
614,23.48,1.30,0.73,34.32
615,23.48,1.31,0.73,29.02
616,23.48,1.31,0.73,36.06
617,23.48,1.31,0.73,31.61
618,23.48,1.31,0.73,38.01
619,23.48,1.32,0.73,31.11
620,23.48,1.32,0.73,34.67
621,23.48,1.32,0.74,32.73
622,23.48,1.32,0.74,32.17
623,23.32,1.34,0.75,31.44
624,23.48,1.34,0.75,33.34
625,23.48,1.34,0.75,31.78
626,23.36,1.35,0.75,31.30
627,23.48,1.35,0.75,30.54
628,23.48,1.35,0.75,31.56
629,23.48,1.35,0.75,31.99
630,23.48,1.35,0.75,34.38
631,23.48,1.35,0.75,32.45
632,23.48,1.36,0.76,30.26
633,23.48,1.36,0.76,29.56
634,23.48,1.36,0.76,29.07
635,23.48,1.36,0.76,29.51
636,23.61,1.38,0.77,30.04
637,23.61,1.38,0.77,28.88
638,23.61,1.38,0.77,29.30
639,23.61,1.38,0.77,30.41
640,23.61,1.38,0.77,36.54
641,23.61,1.39,0.77,33.71
642,23.48,1.39,0.77,30.03
643,23.61,1.39,0.77,31.10
644,23.61,1.39,0.78,32.05
645,23.73,1.39,0.78,30.27
646,23.61,1.40,0.78,35.25
647,23.61,1.40,0.78,30.08
648,23.61,1.40,0.78,29.53
649,23.37,1.40,0.78,33.22
650,23.61,1.40,0.78,34.79
651,23.61,1.42,0.79,33.14
652,23.61,1.42,0.79,33.21
653,23.61,1.42,0.79,36.18
654,23.61,1.43,0.80,31.01
655,23.61,1.43,0.80,34.78
656,23.61,1.43,0.80,31.36
657,23.61,1.43,0.80,31.90
658,23.73,1.44,0.80,33.77
659,23.61,1.44,0.80,32.02
660,23.61,1.45,0.81,32.31
661,23.61,1.46,0.81,34.85
662,23.61,1.46,0.81,35.16
663,23.61,1.46,0.81,34.10
664,23.61,1.46,0.81,32.24
665,23.73,1.46,0.82,35.82
666,23.73,1.47,0.82,33.79
667,23.73,1.47,0.82,41.93
668,23.73,1.47,0.82,34.50
669,23.73,1.47,0.82,31.59
670,23.73,1.48,0.82,33.22
671,23.73,1.48,0.82,32.53
672,23.73,1.48,0.83,36.76
673,23.73,1.48,0.83,36.96
674,23.73,1.50,0.84,40.95
675,23.73,1.50,0.84,34.02
676,23.73,1.50,0.84,34.24
677,23.73,1.50,0.84,43.14
678,23.73,1.51,0.84,31.95
679,23.73,1.52,0.84,35.06
680,23.73,1.52,0.84,31.11
681,23.86,1.52,0.84,32.71
682,23.73,1.53,0.85,31.98
683,23.73,1.53,0.85,32.92
684,23.73,1.53,0.85,32.60
685,23.73,1.53,0.85,34.12
686,23.73,1.54,0.85,32.81
687,23.62,1.54,0.85,39.20
688,23.73,1.55,0.86,34.30
689,23.73,1.56,0.86,32.83
690,23.73,1.56,0.86,34.05
691,23.73,1.56,0.86,32.83
692,23.73,1.56,0.86,34.70
693,23.84,1.56,0.87,37.51
694,23.85,1.56,0.87,33.57
695,23.86,1.57,0.87,34.37
696,23.73,1.57,0.87,33.35
697,23.86,1.57,0.87,34.81
698,23.86,1.57,0.87,33.61
699,23.86,1.58,0.87,36.92
700,23.73,1.58,0.87,37.87
701,23.86,1.59,0.88,37.34
702,23.86,1.60,0.88,37.83
703,23.86,1.60,0.89,36.69
704,23.86,1.60,0.89,41.52
705,23.86,1.61,0.89,40.05
706,23.86,1.61,0.89,34.17
707,23.86,1.61,0.89,37.35
708,23.86,1.61,0.89,33.70
709,23.86,1.61,0.90,34.79
710,23.86,1.62,0.90,33.20
711,23.86,1.62,0.90,33.88
712,23.86,1.62,0.90,34.57
713,23.86,1.62,0.90,35.37
714,23.86,1.63,0.90,37.80
715,23.86,1.63,0.90,35.90
716,23.98,1.64,0.91,34.99
717,23.98,1.65,0.91,37.44
718,23.98,1.65,0.91,36.97
719,23.98,1.65,0.91,35.01
720,23.98,1.65,0.91,33.78
721,23.98,1.65,0.92,35.00
722,23.98,1.65,0.92,34.81
723,23.98,1.66,0.92,36.35
724,23.98,1.66,0.92,35.09
