file_name,mem_usage_mb,peak_mem_mb,avg_mem_overall_mb,time_ms
0.pnml,19.74,0.05,0.01,0.66
1000.pnml,25.39,2.64,1.46,49.88
1001.pnml,25.27,2.64,1.46,51.72
1002.pnml,25.18,2.64,1.46,49.87
1003.pnml,25.28,2.65,1.46,50.17
1004.pnml,25.28,2.65,1.46,50.69
1005.pnml,25.30,2.65,1.47,63.88
1006.pnml,25.30,2.66,1.47,50.83
1007.pnml,25.29,2.66,1.47,50.56
1008.pnml,25.31,2.66,1.47,50.88
1009.pnml,25.32,2.66,1.47,49.38
100.pnml,20.36,0.18,0.10,4.21
1010.pnml,25.45,2.69,1.48,53.44
1011.pnml,25.32,2.69,1.48,51.31
1012.pnml,25.33,2.69,1.49,49.68
1013.pnml,25.23,2.69,1.49,50.93
1014.pnml,25.34,2.70,1.49,49.68
1015.pnml,25.34,2.70,1.49,50.65
1016.pnml,25.34,2.70,1.49,50.89
1017.pnml,25.35,2.70,1.49,51.27
1018.pnml,25.12,2.71,1.49,50.15
1019.pnml,25.36,2.71,1.49,53.63
101.pnml,20.36,0.18,0.10,4.19
1020.pnml,25.32,2.71,1.50,50.84
1021.pnml,25.37,2.71,1.50,55.77
1022.pnml,25.37,2.71,1.50,51.42
1023.pnml,25.38,2.72,1.50,51.98
1024.pnml,25.38,2.72,1.50,51.44
1025.pnml,25.38,2.72,1.50,51.68
1026.pnml,25.38,2.73,1.51,51.77
1027.pnml,25.39,2.73,1.51,56.77
1028.pnml,25.40,2.73,1.51,52.08
1029.pnml,25.40,2.73,1.51,51.32
102.pnml,20.36,0.18,0.10,4.09
1030.pnml,25.40,2.74,1.51,52.89
1031.pnml,25.37,2.74,1.52,52.55
1032.pnml,25.41,2.74,1.52,56.67
1033.pnml,25.42,2.77,1.53,52.19
1034.pnml,25.40,2.77,1.53,52.85
1035.pnml,25.43,2.77,1.53,52.31
1036.pnml,25.43,2.78,1.53,51.06
1037.pnml,25.43,2.78,1.53,51.50
1038.pnml,25.44,2.78,1.54,59.37
1039.pnml,25.44,2.78,1.54,52.93
103.pnml,20.36,0.18,0.10,4.39
1040.pnml,25.45,2.79,1.54,53.21
1041.pnml,25.45,2.79,1.54,51.46
1042.pnml,25.46,2.79,1.54,52.80
1043.pnml,25.46,2.79,1.54,57.30
1044.pnml,25.47,2.82,1.55,53.32
1045.pnml,25.47,2.82,1.56,52.67
1046.pnml,25.48,2.82,1.56,51.72
1047.pnml,25.48,2.82,1.56,51.24
1048.pnml,25.48,2.83,1.56,53.91
1049.pnml,25.49,2.83,1.56,52.76
104.pnml,20.36,0.18,0.10,4.18
1050.pnml,25.49,2.83,1.56,52.83
1051.pnml,25.49,2.84,1.57,56.08
1052.pnml,25.29,2.84,1.57,53.52
1053.pnml,25.50,2.84,1.57,52.85
1054.pnml,25.50,2.84,1.57,57.03
1055.pnml,25.52,2.85,1.57,54.23
1056.pnml,25.64,2.85,1.57,52.83
1057.pnml,25.53,2.85,1.58,53.43
1058.pnml,25.53,2.86,1.58,61.37
1059.pnml,25.53,2.86,1.58,54.59
105.pnml,20.36,0.18,0.10,4.46
1060.pnml,25.36,2.86,1.58,56.30
1061.pnml,25.54,2.86,1.58,53.69
1062.pnml,25.58,2.87,1.58,53.84
1063.pnml,25.55,2.87,1.58,54.18
1064.pnml,25.55,2.87,1.59,55.18
1065.pnml,25.56,2.90,1.60,55.70
1066.pnml,25.57,2.90,1.60,53.11
1067.pnml,25.57,2.90,1.60,56.26
1068.pnml,25.57,2.90,1.60,62.14
1069.pnml,25.57,2.91,1.61,53.34
106.pnml,20.36,0.19,0.10,4.35
1070.pnml,25.43,2.91,1.61,55.01
1071.pnml,25.43,2.91,1.61,56.53
1072.pnml,25.59,2.92,1.61,55.36
1073.pnml,25.72,2.92,1.61,54.93
1074.pnml,25.59,2.92,1.61,54.09
1075.pnml,25.72,2.92,1.62,56.61
1076.pnml,25.51,2.93,1.62,55.97
1077.pnml,25.61,2.93,1.62,53.98
1078.pnml,25.62,2.93,1.62,55.62
1079.pnml,25.62,2.93,1.62,55.49
107.pnml,20.36,0.19,0.10,4.29
1080.pnml,25.53,2.94,1.62,57.16
1081.pnml,25.63,2.94,1.63,54.78
1082.pnml,25.71,2.95,1.63,54.16
1083.pnml,25.64,2.95,1.63,55.94
1084.pnml,25.64,2.95,1.63,56.08
1085.pnml,25.65,2.95,1.63,58.17
1086.pnml,25.65,2.96,1.63,56.95
1087.pnml,25.66,2.98,1.64,57.40
1088.pnml,25.66,2.98,1.65,55.67
1089.pnml,25.67,2.99,1.65,59.21
108.pnml,20.36,0.19,0.10,4.37
1090.pnml,25.61,2.99,1.65,59.20
1091.pnml,25.67,2.99,1.65,57.82
1092.pnml,25.68,2.99,1.65,57.53
1093.pnml,25.68,3.00,1.65,59.84
1094.pnml,25.68,3.00,1.66,56.67
1095.pnml,25.70,3.00,1.66,58.68
1096.pnml,25.70,3.00,1.66,60.99
1097.pnml,25.70,3.01,1.66,56.88
1098.pnml,25.71,3.01,1.66,54.63
1099.pnml,25.71,3.02,1.67,57.41
109.pnml,20.36,0.19,0.10,4.40
10.pnml,19.86,0.06,0.02,0.99
1100.pnml,25.72,3.02,1.67,58.97
1101.pnml,25.72,3.02,1.67,59.24
1102.pnml,25.72,3.02,1.67,56.05
1103.pnml,25.73,3.03,1.67,57.99
1104.pnml,25.76,3.03,1.67,57.85
1105.pnml,25.86,3.03,1.68,56.69
1106.pnml,25.87,3.03,1.68,56.80
1107.pnml,25.87,3.04,1.68,57.27
1108.pnml,25.63,3.04,1.68,59.84
1109.pnml,25.88,3.05,1.68,58.34
110.pnml,20.36,0.19,0.10,4.45
1110.pnml,25.88,3.05,1.69,59.28
1111.pnml,25.89,3.06,1.69,58.34
1112.pnml,25.85,3.06,1.69,58.08
1113.pnml,25.90,3.06,1.69,59.09
1114.pnml,25.91,3.06,1.69,57.27
1115.pnml,25.91,3.06,1.69,57.45
1116.pnml,25.91,3.07,1.69,57.12
1117.pnml,25.92,3.07,1.70,59.11
1118.pnml,25.81,3.07,1.70,58.45
1119.pnml,25.80,3.08,1.70,57.32
111.pnml,20.23,0.19,0.11,4.43
1120.pnml,25.95,3.08,1.70,59.01
1121.pnml,26.07,3.08,1.70,58.51
1122.pnml,25.95,3.08,1.70,60.41
1123.pnml,25.95,3.08,1.70,58.13
1124.pnml,25.96,3.09,1.71,60.10
1125.pnml,25.96,3.12,1.72,58.72
1126.pnml,25.96,3.12,1.72,58.60
1127.pnml,25.98,3.12,1.72,60.92
1128.pnml,25.88,3.12,1.73,58.05
1129.pnml,25.99,3.13,1.73,59.27
112.pnml,20.36,0.20,0.11,4.52
1130.pnml,25.99,3.13,1.73,56.88
1131.pnml,26.00,3.13,1.73,59.83
1132.pnml,26.00,3.14,1.73,61.49
1133.pnml,26.02,3.14,1.73,59.98
1134.pnml,26.02,3.14,1.74,59.87
1135.pnml,26.03,3.14,1.74,57.59
1136.pnml,26.04,3.15,1.74,60.48
1137.pnml,26.16,3.15,1.74,61.18
1138.pnml,26.04,3.15,1.74,57.83
1139.pnml,26.04,3.15,1.74,59.14
113.pnml,20.36,0.20,0.11,4.58
1140.pnml,26.05,3.16,1.74,60.11
1141.pnml,26.07,3.16,1.75,61.14
1142.pnml,26.08,3.16,1.75,83.12
1143.pnml,26.08,3.17,1.75,59.90
1144.pnml,26.08,3.17,1.75,60.62
1145.pnml,26.09,3.20,1.76,61.44
1146.pnml,26.09,3.20,1.77,62.32
1147.pnml,26.09,3.20,1.77,62.54
1148.pnml,26.10,3.20,1.77,63.26
1149.pnml,26.10,3.20,1.77,64.79
114.pnml,20.36,0.20,0.11,4.71
1150.pnml,26.11,3.21,1.77,60.27
1151.pnml,26.11,3.21,1.77,60.51
1152.pnml,25.89,3.21,1.78,64.19
1153.pnml,26.12,3.22,1.78,64.21
1154.pnml,26.11,3.22,1.78,61.19
1155.pnml,26.12,3.22,1.78,61.51
1156.pnml,26.13,3.23,1.79,61.49
1157.pnml,26.13,3.23,1.79,62.68
1158.pnml,26.09,3.24,1.79,60.31
1159.pnml,26.14,3.24,1.79,60.99
115.pnml,20.30,0.20,0.11,4.70
1160.pnml,26.03,3.24,1.79,61.05
1161.pnml,26.64,3.24,1.79,60.90
1162.pnml,26.41,3.25,1.79,65.45
1163.pnml,26.64,3.25,1.80,60.83
1164.pnml,26.64,3.25,1.80,60.39
1165.pnml,26.65,3.25,1.80,60.82
1166.pnml,26.65,3.26,1.80,64.18
1167.pnml,26.66,3.26,1.80,63.01
1168.pnml,26.66,3.26,1.80,61.35
1169.pnml,26.66,3.27,1.81,64.89
116.pnml,20.36,0.20,0.11,4.66
1170.pnml,26.66,3.27,1.81,64.39
1171.pnml,26.67,3.30,1.82,61.17
1172.pnml,26.80,3.30,1.82,62.74
1173.pnml,26.68,3.30,1.82,62.24
1174.pnml,26.53,3.30,1.82,62.77
1175.pnml,26.69,3.31,1.83,61.29
1176.pnml,26.69,3.31,1.83,61.75
1177.pnml,26.70,3.31,1.83,67.17
1178.pnml,26.70,3.32,1.83,64.08
1179.pnml,26.70,3.32,1.83,64.24
117.pnml,20.48,0.20,0.11,4.64
1180.pnml,26.51,3.32,1.83,67.54
1181.pnml,26.71,3.32,1.83,63.76
1182.pnml,26.71,3.32,1.84,63.39
1183.pnml,26.71,3.33,1.84,62.75
1184.pnml,26.72,3.33,1.84,63.79
1185.pnml,26.73,3.33,1.84,64.67
1186.pnml,26.73,3.34,1.84,65.35
1187.pnml,26.73,3.36,1.86,64.02
1188.pnml,26.74,3.37,1.86,62.21
1189.pnml,26.74,3.37,1.86,63.07
118.pnml,20.36,0.20,0.11,4.79
1190.pnml,26.74,3.37,1.86,63.09
1191.pnml,26.75,3.38,1.86,64.60
1192.pnml,26.75,3.38,1.87,66.78
1193.pnml,26.75,3.40,1.88,64.22
1194.pnml,26.76,3.41,1.88,63.85
1195.pnml,26.76,3.41,1.88,65.98
1196.pnml,26.76,3.41,1.88,65.71
1197.pnml,26.77,3.42,1.89,67.67
1198.pnml,26.77,3.42,1.89,64.34
1199.pnml,26.88,3.42,1.89,63.70
119.pnml,20.48,0.21,0.11,4.75
11.pnml,19.86,0.06,0.02,1.14
1200.pnml,26.89,3.43,1.89,63.31
1201.pnml,26.89,3.43,1.89,63.53
1202.pnml,26.89,3.43,1.89,66.29
1203.pnml,26.89,3.43,1.90,64.35
1204.pnml,26.89,3.44,1.90,62.57
1205.pnml,26.77,3.44,1.90,63.28
1206.pnml,26.90,3.47,1.91,63.75
1207.pnml,27.03,3.47,1.91,63.13
1208.pnml,26.91,3.47,1.92,62.90
1209.pnml,26.91,3.48,1.92,65.22
120.pnml,20.48,0.21,0.11,4.88
1210.pnml,26.91,3.48,1.92,67.49
1211.pnml,26.91,3.48,1.92,67.84
1212.pnml,26.92,3.48,1.92,64.61
1213.pnml,26.92,3.49,1.92,63.63
1214.pnml,26.92,3.49,1.93,63.83
1215.pnml,26.93,3.49,1.93,64.34
1216.pnml,26.93,3.50,1.93,66.89
1217.pnml,26.93,3.50,1.93,65.24
1218.pnml,26.93,3.50,1.93,67.28
1219.pnml,26.93,3.53,1.95,67.54
121.pnml,20.48,0.21,0.12,4.81
1220.pnml,26.94,3.53,1.95,65.16
1221.pnml,26.95,3.53,1.95,66.95
1222.pnml,26.95,3.54,1.95,64.29
1223.pnml,26.92,3.54,1.95,66.86
1224.pnml,26.95,3.54,1.96,67.02
1225.pnml,26.96,3.55,1.96,65.43
1226.pnml,26.96,3.55,1.96,68.07
1227.pnml,27.09,3.55,1.96,65.58
1228.pnml,26.97,3.56,1.96,65.39
1229.pnml,27.10,3.56,1.96,63.60
122.pnml,20.48,0.21,0.12,4.89
1230.pnml,26.98,3.56,1.96,70.89
1231.pnml,26.98,3.56,1.97,66.88
1232.pnml,26.98,3.57,1.97,67.06
1233.pnml,26.98,3.57,1.97,65.19
1234.pnml,26.99,3.57,1.97,66.04
1235.pnml,26.99,3.58,1.97,75.71
1236.pnml,27.00,3.58,1.97,65.20
1237.pnml,27.00,3.58,1.98,65.91
1238.pnml,27.00,3.58,1.98,66.67
1239.pnml,27.01,3.59,1.98,67.34
123.pnml,20.36,0.21,0.12,4.86
1240.pnml,27.00,3.59,1.98,67.60
1241.pnml,27.00,3.60,1.98,67.00
1242.pnml,27.02,3.60,1.99,64.39
1243.pnml,27.02,3.60,1.99,67.46
1244.pnml,27.02,3.61,1.99,66.42
1245.pnml,27.03,3.62,1.99,68.62
1246.pnml,27.03,3.62,2.00,67.10
1247.pnml,27.03,3.62,2.00,65.89
1248.pnml,27.03,3.65,2.01,68.65
1249.pnml,27.04,3.65,2.01,67.89
124.pnml,20.49,0.21,0.12,5.05
1250.pnml,27.04,3.65,2.01,65.27
1251.pnml,26.94,3.66,2.02,65.67
1252.pnml,27.18,3.66,2.02,68.69
1253.pnml,27.18,3.66,2.02,68.77
1254.pnml,26.96,3.67,2.02,69.90
1255.pnml,27.18,3.67,2.02,67.64
1256.pnml,27.31,3.67,2.02,68.47
1257.pnml,27.19,3.68,2.03,71.37
1258.pnml,27.19,3.68,2.03,68.44
1259.pnml,27.19,3.68,2.03,72.74
125.pnml,20.48,0.21,0.12,5.11
1260.pnml,27.20,3.71,2.04,67.23
1261.pnml,27.20,3.71,2.04,65.97
1262.pnml,27.20,3.71,2.05,68.20
1263.pnml,27.21,3.72,2.05,67.65
1264.pnml,27.21,3.72,2.05,69.93
1265.pnml,27.21,3.72,2.05,69.29
1266.pnml,27.21,3.73,2.05,68.00
1267.pnml,27.22,3.73,2.06,69.48
1268.pnml,27.23,3.73,2.06,69.83
1269.pnml,27.23,3.74,2.06,71.93
126.pnml,20.48,0.21,0.12,5.07
1270.pnml,27.23,3.74,2.06,71.95
1271.pnml,27.23,3.74,2.06,68.37
1272.pnml,27.23,3.75,2.07,71.24
1273.pnml,27.25,3.75,2.07,72.50
1274.pnml,27.25,3.75,2.07,71.92
1275.pnml,27.16,3.75,2.07,70.51
1276.pnml,27.25,3.76,2.07,70.32
1277.pnml,27.26,3.76,2.07,70.47
1278.pnml,27.26,3.76,2.08,71.55
1279.pnml,27.26,3.77,2.08,70.37
127.pnml,20.49,0.22,0.12,5.18
1280.pnml,27.27,3.77,2.08,70.02
1281.pnml,27.27,3.77,2.08,70.66
1282.pnml,27.27,3.77,2.08,68.99
1283.pnml,27.27,3.78,2.09,70.33
1284.pnml,27.27,3.79,2.09,71.44
1285.pnml,27.28,3.79,2.09,69.86
1286.pnml,27.28,3.79,2.09,72.19
1287.pnml,27.41,3.80,2.09,70.34
1288.pnml,27.29,3.80,2.10,70.12
1289.pnml,27.29,3.80,2.10,70.43
128.pnml,20.48,0.22,0.12,5.01
1290.pnml,27.29,3.81,2.10,69.21
1291.pnml,27.30,3.81,2.10,69.38
1292.pnml,27.30,3.81,2.10,73.67
1293.pnml,27.19,3.82,2.11,68.73
1294.pnml,27.30,3.82,2.11,69.01
1295.pnml,27.08,3.85,2.12,71.00
1296.pnml,27.31,3.85,2.12,69.16
1297.pnml,27.07,3.85,2.13,76.41
1298.pnml,27.45,3.86,2.13,71.38
1299.pnml,27.32,3.86,2.13,71.88
129.pnml,20.48,0.22,0.12,5.08
12.pnml,19.98,0.06,0.02,1.13
1300.pnml,27.32,3.86,2.13,69.26
1301.pnml,27.33,3.86,2.13,77.63
1302.pnml,27.16,3.87,2.13,81.19
1303.pnml,27.46,3.87,2.13,73.02
1304.pnml,27.39,3.87,2.14,73.49
1305.pnml,27.46,3.88,2.14,71.63
1306.pnml,27.47,3.88,2.14,72.33
1307.pnml,27.47,3.88,2.14,74.43
1308.pnml,27.48,3.89,2.14,75.15
1309.pnml,27.48,3.89,2.15,70.01
130.pnml,20.48,0.22,0.12,5.13
1310.pnml,27.48,3.89,2.15,74.96
1311.pnml,27.25,3.90,2.15,72.74
1312.pnml,27.49,3.90,2.15,71.73
1313.pnml,27.49,3.90,2.15,70.82
1314.pnml,27.62,3.90,2.15,73.91
1315.pnml,27.50,3.91,2.15,72.26
1316.pnml,27.50,3.91,2.16,73.05
1317.pnml,27.51,3.94,2.17,74.73
1318.pnml,27.51,3.94,2.17,72.33
1319.pnml,27.51,3.94,2.17,76.53
131.pnml,20.25,0.22,0.12,5.24
1320.pnml,27.52,3.95,2.18,73.10
1321.pnml,27.52,3.95,2.18,76.38
1322.pnml,27.52,3.95,2.18,76.44
1323.pnml,27.52,3.96,2.18,74.02
1324.pnml,27.53,3.96,2.18,76.00
1325.pnml,27.54,3.96,2.19,74.09
1326.pnml,27.41,3.97,2.19,74.82
1327.pnml,27.54,3.97,2.19,72.36
1328.pnml,27.54,3.97,2.19,75.05
1329.pnml,27.55,3.98,2.19,72.77
132.pnml,20.48,0.22,0.13,5.51
1330.pnml,27.59,3.98,2.19,73.47
1331.pnml,27.52,3.98,2.20,75.19
1332.pnml,27.56,3.99,2.20,73.99
1333.pnml,27.56,3.99,2.20,74.08
1334.pnml,27.56,4.00,2.20,75.63
1335.pnml,27.57,4.00,2.21,73.91
1336.pnml,27.35,4.00,2.21,76.96
1337.pnml,27.57,4.00,2.21,79.07
1338.pnml,27.58,4.03,2.22,75.85
1339.pnml,27.58,4.04,2.22,78.67
133.pnml,20.48,0.23,0.13,5.55
1340.pnml,27.58,4.04,2.23,75.39
1341.pnml,27.59,4.04,2.23,77.48
1342.pnml,27.59,4.04,2.23,76.02
1343.pnml,27.59,4.05,2.23,74.88
1344.pnml,27.59,4.05,2.23,73.24
1345.pnml,27.59,4.06,2.24,74.02
1346.pnml,27.60,4.06,2.24,79.49
1347.pnml,27.60,4.06,2.24,76.61
1348.pnml,27.61,4.07,2.24,78.78
1349.pnml,27.65,4.07,2.24,79.00
134.pnml,20.61,0.23,0.13,5.47
1350.pnml,27.61,4.07,2.24,80.18
1351.pnml,27.62,4.08,2.25,73.44
1352.pnml,27.62,4.08,2.25,76.64
1353.pnml,27.62,4.11,2.26,76.86
1354.pnml,27.64,4.11,2.27,75.28
1355.pnml,27.64,4.12,2.27,78.07
1356.pnml,27.64,4.12,2.27,75.67
1357.pnml,27.64,4.12,2.27,78.54
1358.pnml,27.65,4.12,2.27,78.52
1359.pnml,27.65,4.13,2.27,75.92
135.pnml,20.48,0.23,0.13,5.33
1360.pnml,27.65,4.13,2.28,75.40
1361.pnml,27.65,4.13,2.28,75.00
1362.pnml,27.66,4.19,2.29,74.77
1363.pnml,27.67,4.19,2.29,76.35
1364.pnml,27.67,4.19,2.30,79.66
1365.pnml,27.67,4.20,2.30,73.30
1366.pnml,27.68,4.20,2.30,75.01
1367.pnml,27.80,4.20,2.30,77.55
1368.pnml,27.81,4.20,2.30,77.83
1369.pnml,27.79,4.21,2.30,80.01
136.pnml,20.48,0.23,0.13,5.54
1370.pnml,27.80,4.21,2.31,77.05
1371.pnml,27.80,4.21,2.31,77.97
1372.pnml,27.80,4.22,2.31,79.84
1373.pnml,27.80,4.22,2.31,82.07
1374.pnml,27.80,4.22,2.31,77.22
1375.pnml,27.94,4.23,2.31,76.46
1376.pnml,27.81,4.23,2.32,76.73
1377.pnml,27.82,4.23,2.32,76.74
1378.pnml,27.80,4.26,2.33,78.88
1379.pnml,27.82,4.27,2.33,83.52
137.pnml,20.73,0.23,0.13,5.41
1380.pnml,27.74,4.27,2.34,80.01
1381.pnml,27.68,4.27,2.34,76.77
1382.pnml,27.84,4.28,2.34,78.29
1383.pnml,27.84,4.28,2.34,78.21
1384.pnml,27.84,4.28,2.34,79.90
1385.pnml,27.84,4.28,2.34,78.26
1386.pnml,27.60,4.29,2.35,74.91
1387.pnml,27.81,4.29,2.35,77.14
1388.pnml,27.85,4.29,2.35,76.45
1389.pnml,27.86,4.30,2.36,77.52
138.pnml,20.61,0.23,0.13,5.49
1390.pnml,27.86,4.31,2.36,79.63
1391.pnml,27.86,4.31,2.36,77.26
1392.pnml,27.87,4.31,2.36,78.28
1393.pnml,27.87,4.34,2.38,80.66
1394.pnml,27.88,4.35,2.38,81.34
1395.pnml,27.88,4.35,2.38,82.62
1396.pnml,27.88,4.35,2.38,80.77
1397.pnml,27.88,4.36,2.38,75.92
1398.pnml,27.88,4.36,2.38,78.34
1399.pnml,27.89,4.36,2.39,77.16
139.pnml,20.61,0.24,0.13,5.59
13.pnml,19.86,0.06,0.02,1.11
1400.pnml,27.89,4.37,2.39,77.03
1401.pnml,27.90,4.44,2.39,81.43
1402.pnml,27.90,4.45,2.39,81.42
1403.pnml,27.91,4.45,2.39,81.21
1404.pnml,27.91,4.45,2.40,77.89
1405.pnml,27.91,4.48,2.41,77.68
1406.pnml,27.91,4.49,2.41,78.50
1407.pnml,27.95,4.49,2.42,77.61
1408.pnml,27.92,4.49,2.42,79.86
1409.pnml,27.92,4.50,2.42,78.45
140.pnml,20.61,0.24,0.13,5.53
1410.pnml,27.92,4.50,2.42,80.14
1411.pnml,27.93,4.50,2.42,81.78
1412.pnml,27.93,4.51,2.43,81.01
1413.pnml,27.93,4.51,2.43,80.83
1414.pnml,27.93,4.51,2.43,79.50
1415.pnml,28.06,4.54,2.44,80.32
1416.pnml,28.07,4.55,2.45,81.92
1417.pnml,28.07,4.55,2.45,79.85
1418.pnml,28.08,4.55,2.45,80.71
1419.pnml,28.00,4.55,2.45,80.77
141.pnml,20.60,0.24,0.13,5.50
1420.pnml,28.08,4.56,2.45,83.38
1421.pnml,28.08,4.56,2.45,82.32
1422.pnml,28.09,4.56,2.46,83.07
1423.pnml,28.09,4.57,2.46,81.59
1424.pnml,28.09,4.57,2.46,83.89
1425.pnml,28.09,4.57,2.46,82.09
1426.pnml,28.10,4.58,2.46,81.71
1427.pnml,28.11,4.58,2.47,82.13
1428.pnml,27.94,4.58,2.47,85.57
1429.pnml,28.11,4.59,2.47,81.03
142.pnml,20.61,0.24,0.14,5.62
1430.pnml,28.11,4.59,2.47,80.62
1431.pnml,28.12,4.59,2.47,83.10
1432.pnml,28.12,4.60,2.48,83.59
1433.pnml,28.12,4.60,2.48,81.49
1434.pnml,28.13,4.60,2.48,83.98
1435.pnml,27.91,4.61,2.48,83.52
1436.pnml,28.12,4.61,2.48,81.61
1437.pnml,28.14,4.61,2.48,81.68
1438.pnml,28.14,4.62,2.49,85.87
1439.pnml,28.15,4.62,2.49,83.18
143.pnml,20.61,0.24,0.14,5.66
1440.pnml,28.14,4.65,2.51,82.47
1441.pnml,28.15,4.66,2.51,83.90
1442.pnml,28.16,4.66,2.51,85.42
1443.pnml,28.16,4.66,2.51,83.47
1444.pnml,28.16,4.67,2.51,84.15
1445.pnml,28.16,4.67,2.52,82.36
1446.pnml,28.17,4.67,2.52,85.28
1447.pnml,28.18,4.68,2.52,84.64
1448.pnml,28.18,4.68,2.52,84.29
1449.pnml,28.12,4.68,2.52,81.73
144.pnml,20.61,0.24,0.14,5.70
1450.pnml,28.18,4.68,2.52,81.62
1451.pnml,28.18,4.69,2.52,84.30
1452.pnml,28.19,4.69,2.53,81.72
1453.pnml,28.19,4.72,2.54,85.89
1454.pnml,28.20,4.73,2.54,84.57
1455.pnml,28.20,4.73,2.55,84.96
1456.pnml,28.20,4.73,2.55,86.95
1457.pnml,28.20,4.73,2.55,86.97
1458.pnml,28.34,4.74,2.55,84.38
1459.pnml,28.21,4.74,2.55,85.92
145.pnml,20.61,0.25,0.14,5.77
1460.pnml,28.21,4.74,2.55,83.94
1461.pnml,28.21,4.75,2.56,84.04
1462.pnml,28.21,4.75,2.56,82.54
1463.pnml,28.22,4.75,2.56,87.98
1464.pnml,28.23,4.76,2.56,87.03
1465.pnml,28.23,4.76,2.56,85.87
1466.pnml,28.23,4.77,2.57,86.12
1467.pnml,28.03,4.78,2.57,88.28
1468.pnml,28.36,4.78,2.57,88.92
1469.pnml,28.49,4.78,2.58,83.82
146.pnml,20.61,0.25,0.14,5.80
1470.pnml,28.37,4.78,2.58,82.35
1471.pnml,28.34,4.78,2.58,88.58
1472.pnml,28.49,4.79,2.58,84.15
1473.pnml,28.38,4.79,2.58,84.52
1474.pnml,28.38,4.79,2.58,86.40
1475.pnml,28.38,4.80,2.58,83.37
1476.pnml,28.39,4.80,2.59,86.45
1477.pnml,28.38,4.80,2.59,85.61
1478.pnml,28.39,4.84,2.60,83.27
1479.pnml,28.39,4.84,2.61,82.95
147.pnml,20.61,0.25,0.14,5.79
1480.pnml,28.26,4.84,2.61,86.93
1481.pnml,28.40,4.85,2.61,85.81
1482.pnml,28.40,4.85,2.61,85.11
1483.pnml,28.28,4.85,2.61,87.42
1484.pnml,28.41,4.86,2.62,88.01
1485.pnml,28.41,4.86,2.62,88.28
1486.pnml,28.42,4.86,2.62,91.29
1487.pnml,28.42,4.86,2.62,87.06
1488.pnml,28.43,4.90,2.64,91.42
1489.pnml,28.43,4.90,2.64,88.11
148.pnml,20.61,0.25,0.14,5.78
1490.pnml,28.43,4.90,2.64,89.51
1491.pnml,28.43,4.91,2.64,85.18
1492.pnml,28.57,4.91,2.64,91.83
1493.pnml,28.45,4.91,2.65,87.72
1494.pnml,28.44,4.92,2.65,87.82
1495.pnml,28.58,4.93,2.65,86.74
1496.pnml,28.46,4.93,2.66,88.64
1497.pnml,28.46,4.93,2.66,86.80
1498.pnml,28.27,4.94,2.66,89.34
1499.pnml,28.37,4.97,2.68,88.52
149.pnml,20.61,0.25,0.14,6.01
14.pnml,19.86,0.06,0.02,1.15
1500.pnml,28.46,4.97,2.68,85.07
1501.pnml,28.38,4.98,2.68,89.76
1502.pnml,28.48,4.98,2.68,88.01
1503.pnml,28.48,4.98,2.68,89.65
1504.pnml,28.48,4.99,2.69,92.81
1505.pnml,28.48,4.99,2.69,91.27
1506.pnml,28.45,4.99,2.69,86.96
1507.pnml,28.50,5.00,2.69,87.50
1508.pnml,28.50,5.00,2.69,88.98
1509.pnml,28.50,5.00,2.69,87.05
150.pnml,20.61,0.25,0.14,6.22
1510.pnml,28.51,5.00,2.70,91.01
1511.pnml,28.51,5.01,2.70,88.54
1512.pnml,28.51,5.01,2.70,91.72
1513.pnml,28.52,5.01,2.70,86.82
1514.pnml,28.28,5.02,2.70,88.00
1515.pnml,28.52,5.02,2.70,89.64
1516.pnml,28.53,5.02,2.71,88.85
1517.pnml,28.54,5.03,2.71,89.76
1518.pnml,28.54,5.03,2.71,91.90
1519.pnml,28.30,5.03,2.71,87.56
151.pnml,20.73,0.25,0.14,5.96
1520.pnml,28.54,5.04,2.72,89.47
1521.pnml,28.53,5.05,2.72,88.04
1522.pnml,28.53,5.05,2.72,90.87
1523.pnml,28.54,5.05,2.72,90.14
1524.pnml,28.66,5.06,2.73,89.11
1525.pnml,28.67,5.06,2.73,93.09
1526.pnml,28.67,5.07,2.73,90.59
1527.pnml,28.68,5.10,2.75,88.72
1528.pnml,28.60,5.10,2.75,88.77
1529.pnml,28.68,5.11,2.75,94.45
152.pnml,20.73,0.26,0.15,6.05
1530.pnml,28.69,5.11,2.75,90.61
1531.pnml,28.69,5.11,2.75,91.34
1532.pnml,28.70,5.12,2.76,93.05
1533.pnml,28.70,5.12,2.76,90.89
1534.pnml,28.61,5.12,2.76,91.28
1535.pnml,28.70,5.13,2.76,89.79
1536.pnml,28.70,5.13,2.76,93.19
1537.pnml,28.83,5.14,2.77,93.32
1538.pnml,28.83,5.14,2.77,91.78
1539.pnml,28.71,5.14,2.77,94.40
153.pnml,20.73,0.26,0.15,6.36
1540.pnml,28.71,5.14,2.77,93.55
1541.pnml,28.70,5.15,2.77,90.87
1542.pnml,28.72,5.15,2.78,95.54
1543.pnml,28.72,5.16,2.78,90.12
1544.pnml,28.72,5.16,2.78,99.30
1545.pnml,28.73,5.16,2.78,90.02
1546.pnml,28.65,5.16,2.78,89.11
1547.pnml,28.74,5.17,2.78,88.78
1548.pnml,28.73,5.17,2.79,90.62
