file_name,mem_usage_mb,peak_mem_mb,avg_mem_overall_mb,time_ms
769,23.59,0.80,0.49,41.60
770,23.50,0.80,0.49,40.95
771,23.91,0.82,0.49,40.83
772,23.55,0.82,0.49,41.87
773,23.57,0.82,0.49,42.04
774,23.93,0.82,0.49,42.65
775,23.72,0.83,0.49,41.65
776,23.51,0.83,0.49,41.81
777,23.73,0.83,0.49,44.02
778,23.86,0.83,0.49,42.97
779,23.95,0.83,0.49,41.96
780,23.82,0.83,0.49,42.90
781,23.97,0.83,0.49,41.26
782,24.16,0.83,0.49,44.12
783,23.76,0.83,0.49,41.81
784,24.06,0.83,0.49,43.44
785,23.85,0.83,0.50,42.90
786,24.16,0.83,0.50,44.38
787,23.61,0.83,0.50,42.58
788,23.73,0.84,0.50,42.98
789,23.73,0.84,0.50,42.17
790,24.16,0.84,0.50,43.48
791,23.94,0.84,0.50,41.45
792,24.08,0.84,0.50,42.59
793,24.15,0.84,0.50,43.03
794,23.96,0.84,0.50,46.87
795,23.90,0.84,0.50,42.38
796,24.07,0.84,0.50,44.97
797,24.06,0.84,0.50,46.04
798,23.92,0.84,0.50,53.86
799,23.91,0.85,0.50,46.86
800,24.09,0.85,0.51,43.80
801,23.97,0.85,0.51,42.01
802,24.14,0.85,0.51,42.74
803,24.24,0.85,0.51,42.83
804,24.04,0.85,0.51,42.63
805,24.08,0.85,0.51,42.33
806,24.00,0.85,0.51,44.35
807,23.98,0.85,0.51,46.07
808,24.04,0.85,0.51,49.78
809,24.16,0.85,0.51,42.59
810,23.93,0.85,0.51,42.54
811,24.05,0.86,0.51,45.49
812,24.08,0.86,0.51,44.35
813,24.04,0.86,0.51,43.72
814,23.78,0.86,0.51,45.86
815,23.45,0.86,0.51,44.20
816,24.06,0.86,0.51,46.46
817,23.88,0.86,0.52,44.82
818,23.82,0.86,0.52,46.04
819,24.12,0.86,0.52,47.00
820,23.80,0.86,0.52,44.39
821,24.14,0.86,0.52,43.38
822,24.17,0.86,0.52,43.27
823,24.30,0.86,0.52,43.89
824,24.22,0.87,0.52,44.40
825,24.09,0.87,0.52,45.92
826,24.20,0.87,0.52,45.51
827,24.31,0.87,0.52,44.62
828,24.17,0.87,0.52,44.50
829,24.06,0.87,0.52,46.73
830,23.86,0.87,0.52,43.94
831,24.10,0.87,0.52,46.92
832,24.37,0.87,0.52,44.81
833,24.23,0.87,0.52,45.26
834,24.25,0.87,0.53,45.48
835,23.84,0.87,0.53,46.13
836,23.98,0.88,0.53,47.21
837,24.20,0.88,0.53,46.62
838,24.02,0.88,0.53,44.96
839,24.08,0.88,0.53,46.56
840,24.20,0.88,0.53,46.39
841,24.20,0.88,0.53,45.67
842,24.21,0.88,0.53,45.83
843,24.23,0.88,0.53,45.40
844,23.86,0.88,0.53,45.59
845,24.17,0.88,0.53,47.19
846,23.98,0.88,0.53,45.36
847,24.02,0.88,0.53,45.60
848,24.00,0.88,0.53,45.04
849,24.02,0.89,0.53,47.48
850,24.36,0.89,0.54,45.61
851,24.23,0.89,0.54,49.12
852,24.08,0.89,0.54,45.29
853,24.32,0.89,0.54,46.09
854,24.47,0.89,0.54,48.14
855,24.21,0.89,0.54,45.12
856,24.38,0.89,0.54,48.74
857,24.20,0.89,0.54,46.18
858,24.11,0.89,0.54,46.77
859,24.38,0.90,0.54,46.50
860,24.39,0.90,0.54,46.76
861,24.21,0.90,0.54,48.11
862,24.34,0.90,0.54,46.32
863,24.37,0.90,0.54,47.44
864,24.41,0.90,0.54,47.72
865,24.41,0.90,0.55,46.34
866,24.54,0.90,0.55,48.06
867,24.21,0.90,0.55,48.47
868,24.29,0.90,0.55,47.00
869,24.42,0.90,0.55,46.46
870,24.18,0.90,0.55,48.14
871,24.58,0.90,0.55,47.41
872,24.60,0.91,0.55,46.49
873,24.48,0.91,0.55,49.24
874,24.50,0.91,0.55,49.58
875,24.21,0.91,0.55,46.18
876,24.28,0.91,0.55,47.09
877,24.35,0.91,0.55,49.53
878,24.54,0.91,0.55,48.38
879,24.48,0.91,0.55,47.49
880,24.36,0.91,0.55,49.79
881,24.48,0.91,0.55,46.54
882,24.11,0.91,0.56,47.01
883,24.34,0.91,0.56,50.36
884,24.45,0.92,0.56,50.59
885,24.46,0.92,0.56,48.15
886,24.40,0.92,0.56,48.78
887,24.30,0.92,0.56,47.41
888,24.38,0.92,0.56,49.25
889,24.28,0.92,0.56,48.90
890,24.50,0.92,0.56,47.89
891,24.41,0.92,0.56,50.49
892,24.58,0.92,0.56,50.21
893,24.36,0.92,0.56,48.75
894,24.60,0.92,0.56,48.76
895,24.33,0.93,0.56,49.86
896,24.64,0.93,0.56,49.79
897,24.50,0.93,0.57,51.49
898,24.30,0.93,0.57,48.68
899,24.60,0.93,0.57,49.93
900,24.37,0.93,0.57,51.04
901,24.62,0.93,0.57,51.72
902,24.71,0.93,0.57,49.82
903,24.73,0.93,0.57,51.07
904,24.18,0.93,0.57,54.41
905,24.67,0.93,0.57,49.60
906,24.47,0.93,0.57,52.43
907,24.12,0.94,0.57,51.51
908,24.36,0.94,0.57,52.65
909,24.45,0.94,0.57,50.75
910,24.27,0.94,0.57,50.09
911,24.67,0.94,0.57,52.28
912,24.70,0.94,0.57,51.34
913,24.66,0.94,0.57,53.64
914,24.59,0.94,0.58,50.61
915,24.23,0.94,0.58,55.26
916,24.63,0.94,0.58,54.50
917,24.59,0.94,0.58,53.76
918,24.79,0.94,0.58,48.82
919,24.38,0.94,0.58,51.90
920,24.74,0.95,0.58,49.78
921,24.72,0.95,0.58,50.50
922,24.63,0.95,0.58,56.28
923,24.57,0.95,0.58,52.87
924,24.88,0.95,0.58,52.66
925,24.52,0.95,0.58,53.08
926,24.88,0.95,0.58,51.26
927,24.60,0.95,0.58,52.19
928,24.47,0.95,0.58,54.15
929,24.70,0.95,0.58,58.86
930,24.34,0.95,0.59,56.61
931,24.53,0.95,0.59,55.41
932,24.63,0.96,0.59,53.25
933,24.75,0.96,0.59,51.81
934,24.53,0.96,0.59,53.46
935,24.62,0.96,0.59,52.93
936,24.75,0.96,0.59,51.04
937,24.70,0.96,0.59,51.74
938,24.64,0.96,0.59,53.81
939,24.87,0.96,0.59,51.69
940,24.81,0.96,0.59,54.06
941,24.64,0.96,0.59,51.92
942,24.87,0.96,0.59,53.64
943,24.83,0.96,0.59,51.16
944,24.75,0.96,0.59,51.83
945,24.77,0.97,0.59,53.34
946,24.79,0.97,0.59,51.13
947,24.84,0.97,0.60,53.05
948,24.96,0.97,0.60,55.09
949,24.98,0.97,0.60,53.09
950,24.84,0.97,0.60,51.87
951,24.93,0.97,0.60,53.51
952,24.91,0.97,0.60,55.49
953,24.93,0.97,0.60,53.35
954,24.82,0.97,0.60,56.61
955,24.71,0.97,0.60,55.13
956,24.79,0.97,0.60,55.75
957,24.67,0.97,0.60,55.13
958,24.92,0.98,0.60,56.18
959,24.59,0.98,0.60,55.13
960,24.68,0.98,0.60,53.76
961,24.93,0.98,0.60,56.32
962,24.93,0.98,0.60,53.37
963,24.93,0.98,0.60,57.85
964,24.49,0.98,0.61,55.93
965,24.65,0.98,0.61,62.21
966,24.53,0.98,0.61,56.17
967,24.93,0.98,0.61,54.71
968,24.84,0.98,0.61,55.46
969,24.99,0.99,0.61,59.90
970,24.77,0.99,0.61,56.11
971,24.88,0.99,0.61,59.69
972,24.78,0.99,0.61,56.74
973,24.99,0.99,0.61,58.38
974,25.00,0.99,0.61,59.14
975,24.95,0.99,0.61,56.89
976,24.81,0.99,0.61,58.24
977,24.86,0.99,0.61,56.39
978,24.98,0.99,0.61,56.83
979,24.96,0.99,0.62,57.09
980,24.95,1.00,0.62,57.41
981,25.08,1.00,0.62,56.64
982,24.99,1.00,0.62,57.52
983,24.93,1.00,0.62,57.66
984,24.67,1.00,0.62,53.38
985,24.93,1.00,0.62,52.80
986,24.85,1.00,0.62,58.69
987,24.77,1.00,0.62,58.57
988,24.99,1.00,0.62,56.12
989,24.90,1.00,0.62,57.96
990,25.04,1.00,0.62,54.58
991,25.30,1.00,0.62,56.51
992,24.96,1.00,0.62,62.47
993,25.11,1.01,0.62,54.07
994,25.11,1.01,0.62,56.55
995,25.13,1.01,0.62,56.38
996,25.09,1.01,0.63,54.15
997,24.95,1.01,0.63,60.40
998,24.66,1.01,0.63,58.47
999,25.21,1.01,0.63,60.73
1000,25.07,1.01,0.63,56.62
