file_name,mem_usage_mb,peak_mem_mb,avg_mem_overall_mb,time_ms
660.pnml,22.78,0.71,0.42,28.27
661.pnml,22.66,0.71,0.42,29.08
662.pnml,22.85,0.71,0.42,31.04
663.pnml,22.96,0.71,0.42,28.93
664.pnml,22.74,0.71,0.42,29.54
665.pnml,22.90,0.71,0.42,31.27
666.pnml,22.97,0.71,0.42,29.71
667.pnml,22.93,0.71,0.42,30.19
668.pnml,22.60,0.72,0.42,30.03
669.pnml,22.96,0.72,0.43,29.30
66.pnml,19.37,0.11,0.05,3.42
670.pnml,22.91,0.72,0.43,29.60
671.pnml,22.72,0.72,0.43,29.54
672.pnml,22.89,0.72,0.43,30.27
673.pnml,22.91,0.72,0.43,31.14
674.pnml,22.89,0.72,0.43,30.06
675.pnml,22.75,0.72,0.43,29.50
676.pnml,22.88,0.74,0.43,29.11
677.pnml,22.77,0.74,0.43,30.12
678.pnml,22.80,0.74,0.43,29.73
679.pnml,23.01,0.75,0.43,29.26
67.pnml,19.38,0.11,0.05,3.98
680.pnml,22.99,0.75,0.43,29.61
681.pnml,22.91,0.75,0.43,30.02
682.pnml,22.99,0.75,0.43,29.84
683.pnml,23.00,0.75,0.43,30.03
684.pnml,22.68,0.75,0.43,30.35
685.pnml,22.95,0.76,0.44,31.83
686.pnml,23.11,0.76,0.44,31.91
687.pnml,22.90,0.76,0.44,30.63
688.pnml,23.02,0.76,0.44,30.10
689.pnml,23.00,0.76,0.44,30.39
68.pnml,19.32,0.11,0.05,3.42
690.pnml,23.11,0.76,0.44,30.22
691.pnml,23.12,0.76,0.44,30.56
692.pnml,22.89,0.76,0.44,31.82
693.pnml,23.00,0.76,0.44,33.65
694.pnml,22.88,0.76,0.44,30.17
695.pnml,22.91,0.76,0.44,29.38
696.pnml,22.89,0.77,0.44,30.59
697.pnml,23.12,0.77,0.44,30.00
698.pnml,23.17,0.77,0.44,30.12
699.pnml,23.12,0.77,0.44,30.79
69.pnml,19.39,0.11,0.05,3.51
6.pnml,19.00,0.05,0.01,0.99
700.pnml,23.14,0.77,0.45,30.51
701.pnml,23.15,0.77,0.45,32.09
702.pnml,23.19,0.77,0.45,31.17
703.pnml,23.18,0.77,0.45,30.18
704.pnml,23.06,0.77,0.45,30.69
705.pnml,22.96,0.77,0.45,30.23
706.pnml,23.10,0.78,0.45,32.81
707.pnml,22.82,0.78,0.45,32.19
708.pnml,23.20,0.78,0.45,31.23
709.pnml,22.86,0.78,0.45,34.58
70.pnml,19.47,0.11,0.06,3.41
710.pnml,23.13,0.78,0.45,30.68
711.pnml,23.16,0.78,0.45,30.88
712.pnml,23.05,0.78,0.45,30.75
713.pnml,23.01,0.78,0.45,31.71
714.pnml,22.99,0.78,0.45,32.95
715.pnml,23.23,0.78,0.45,31.43
716.pnml,22.99,0.78,0.46,30.56
717.pnml,22.90,0.79,0.46,31.69
718.pnml,23.15,0.79,0.46,32.91
719.pnml,23.11,0.79,0.46,31.40
71.pnml,19.18,0.11,0.06,3.51
720.pnml,22.96,0.79,0.46,31.23
721.pnml,23.12,0.79,0.46,33.37
722.pnml,23.07,0.79,0.46,31.19
723.pnml,23.20,0.79,0.46,31.85
724.pnml,23.09,0.79,0.46,31.28
725.pnml,22.69,0.79,0.46,32.98
726.pnml,22.95,0.79,0.46,33.92
727.pnml,23.16,0.79,0.46,32.67
728.pnml,23.11,0.79,0.46,31.67
729.pnml,23.09,0.80,0.46,31.55
72.pnml,19.54,0.11,0.06,3.59
730.pnml,23.32,0.80,0.46,31.07
731.pnml,22.98,0.80,0.46,32.03
732.pnml,23.21,0.80,0.46,31.79
733.pnml,23.23,0.80,0.47,32.22
734.pnml,23.37,0.80,0.47,31.58
735.pnml,23.12,0.80,0.47,31.31
736.pnml,23.33,0.80,0.47,32.13
737.pnml,23.04,0.80,0.47,32.15
738.pnml,22.96,0.80,0.47,32.84
739.pnml,23.35,0.80,0.47,31.76
73.pnml,19.36,0.11,0.06,3.60
740.pnml,23.21,0.81,0.47,31.56
741.pnml,23.18,0.81,0.47,33.52
742.pnml,23.37,0.81,0.47,33.58
743.pnml,23.22,0.81,0.47,32.16
744.pnml,23.15,0.81,0.47,32.61
745.pnml,22.98,0.81,0.47,32.28
746.pnml,23.03,0.81,0.47,32.38
747.pnml,23.12,0.81,0.47,32.42
748.pnml,23.04,0.81,0.47,34.33
749.pnml,22.91,0.81,0.47,33.21
74.pnml,19.71,0.11,0.06,3.58
750.pnml,23.19,0.81,0.48,33.79
751.pnml,23.11,0.81,0.48,35.09
752.pnml,23.16,0.82,0.48,34.36
753.pnml,23.59,0.82,0.48,35.05
754.pnml,23.04,0.82,0.48,32.67
755.pnml,23.28,0.82,0.48,32.26
756.pnml,23.25,0.82,0.48,32.59
757.pnml,23.09,0.82,0.48,32.87
758.pnml,23.12,0.82,0.48,33.76
759.pnml,23.23,0.82,0.48,36.14
75.pnml,19.53,0.11,0.06,3.66
760.pnml,23.31,0.82,0.48,31.91
761.pnml,23.27,0.83,0.48,32.73
762.pnml,23.11,0.83,0.48,34.87
763.pnml,23.31,0.83,0.48,32.68
764.pnml,23.32,0.83,0.48,34.29
765.pnml,22.61,0.83,0.49,33.72
766.pnml,23.14,0.83,0.49,34.00
767.pnml,23.21,0.83,0.49,33.66
768.pnml,23.40,0.83,0.49,34.47
769.pnml,23.29,0.83,0.49,35.02
76.pnml,19.46,0.11,0.06,3.71
770.pnml,23.30,0.83,0.49,35.69
771.pnml,23.28,0.83,0.49,34.04
772.pnml,23.14,0.84,0.49,34.26
773.pnml,23.33,0.84,0.49,33.72
774.pnml,23.52,0.84,0.49,33.89
775.pnml,23.51,0.84,0.49,34.05
776.pnml,23.25,0.84,0.49,33.25
777.pnml,23.45,0.84,0.49,33.71
778.pnml,23.48,0.84,0.49,32.47
779.pnml,23.39,0.84,0.49,34.22
77.pnml,19.49,0.12,0.06,3.90
780.pnml,23.44,0.84,0.49,32.56
781.pnml,23.35,0.84,0.49,33.82
782.pnml,23.48,0.84,0.50,34.66
783.pnml,23.38,0.84,0.50,35.56
784.pnml,23.36,0.85,0.50,36.60
785.pnml,23.32,0.85,0.50,38.54
786.pnml,23.34,0.85,0.50,33.76
787.pnml,23.58,0.85,0.50,33.55
788.pnml,23.54,0.85,0.50,34.13
789.pnml,23.58,0.85,0.50,33.91
78.pnml,19.47,0.12,0.06,3.87
790.pnml,23.39,0.85,0.50,33.93
791.pnml,23.20,0.85,0.50,33.46
792.pnml,23.31,0.85,0.50,34.92
793.pnml,23.55,0.85,0.50,34.17
794.pnml,23.47,0.86,0.50,36.36
795.pnml,23.36,0.86,0.50,34.47
796.pnml,23.63,0.86,0.50,34.47
797.pnml,23.59,0.86,0.51,34.00
798.pnml,23.75,0.86,0.51,34.40
799.pnml,23.51,0.86,0.51,34.22
79.pnml,19.45,0.12,0.06,4.22
7.pnml,19.11,0.05,0.02,1.04
800.pnml,23.40,0.86,0.51,36.15
801.pnml,23.65,0.86,0.51,34.09
802.pnml,23.00,0.86,0.51,36.02
803.pnml,23.68,0.86,0.51,38.19
804.pnml,23.62,0.86,0.51,34.05
805.pnml,23.52,0.87,0.51,33.95
806.pnml,23.14,0.87,0.51,35.38
807.pnml,23.61,0.87,0.51,36.51
808.pnml,23.64,0.87,0.51,33.85
809.pnml,23.61,0.87,0.51,34.51
80.pnml,19.61,0.12,0.06,3.96
810.pnml,23.39,0.87,0.51,33.95
811.pnml,23.52,0.87,0.51,33.70
812.pnml,23.74,0.87,0.51,35.36
813.pnml,23.64,0.87,0.51,34.77
814.pnml,23.37,0.87,0.52,35.00
815.pnml,23.48,0.87,0.52,38.50
816.pnml,23.52,0.87,0.52,36.85
817.pnml,23.47,0.88,0.52,35.12
818.pnml,23.46,0.88,0.52,39.05
819.pnml,23.52,0.88,0.52,36.55
81.pnml,19.48,0.12,0.06,3.91
820.pnml,23.83,0.88,0.52,36.66
821.pnml,23.39,0.88,0.52,39.17
822.pnml,23.50,0.88,0.52,34.52
823.pnml,23.33,0.88,0.52,34.82
824.pnml,23.84,0.88,0.52,35.69
825.pnml,23.71,0.88,0.52,36.04
826.pnml,23.36,0.88,0.52,35.96
827.pnml,23.33,0.88,0.52,38.43
828.pnml,23.43,0.89,0.52,40.98
829.pnml,23.73,0.89,0.52,35.58
82.pnml,19.38,0.12,0.06,4.05
830.pnml,23.71,0.89,0.53,37.11
831.pnml,23.87,0.89,0.53,35.56
832.pnml,23.52,0.89,0.53,35.28
833.pnml,23.73,0.89,0.53,35.95
834.pnml,23.50,0.89,0.53,37.50
835.pnml,23.63,0.89,0.53,37.38
836.pnml,23.77,0.89,0.53,36.10
837.pnml,23.35,0.89,0.53,36.77
838.pnml,23.62,0.89,0.53,35.69
839.pnml,23.65,0.90,0.53,36.53
83.pnml,19.44,0.12,0.06,4.00
840.pnml,23.82,0.90,0.53,35.94
841.pnml,23.68,0.90,0.53,36.00
842.pnml,23.40,0.90,0.53,35.73
843.pnml,23.83,0.90,0.53,36.49
844.pnml,23.76,0.90,0.53,36.28
845.pnml,23.41,0.90,0.53,37.83
846.pnml,23.79,0.90,0.53,36.37
847.pnml,23.77,0.90,0.54,36.41
848.pnml,23.97,0.90,0.54,35.82
849.pnml,23.84,0.90,0.54,36.43
84.pnml,19.62,0.12,0.06,4.06
850.pnml,23.10,0.90,0.54,36.51
851.pnml,23.22,0.91,0.54,37.08
852.pnml,23.65,0.91,0.54,37.17
853.pnml,23.81,0.91,0.54,37.88
854.pnml,23.91,0.91,0.54,37.43
855.pnml,23.68,0.91,0.54,36.96
856.pnml,23.86,0.91,0.54,36.35
857.pnml,23.66,0.91,0.54,37.76
858.pnml,23.77,0.91,0.54,36.70
859.pnml,23.88,0.91,0.54,39.28
85.pnml,19.40,0.12,0.06,4.24
860.pnml,23.69,0.92,0.54,39.80
861.pnml,23.99,0.92,0.54,37.75
862.pnml,23.98,0.92,0.55,36.88
863.pnml,23.91,0.92,0.55,36.37
864.pnml,23.81,0.92,0.55,38.26
865.pnml,23.65,0.92,0.55,38.11
866.pnml,23.95,0.92,0.55,37.69
867.pnml,23.73,0.92,0.55,39.30
868.pnml,23.89,0.92,0.55,39.04
869.pnml,23.60,0.92,0.55,37.84
86.pnml,19.31,0.12,0.07,4.30
870.pnml,23.96,0.92,0.55,37.24
871.pnml,24.00,0.93,0.55,39.18
872.pnml,23.57,0.93,0.55,38.68
873.pnml,23.92,0.93,0.55,36.93
874.pnml,24.11,0.93,0.55,36.05
875.pnml,23.93,0.93,0.55,36.60
876.pnml,23.97,0.93,0.55,37.14
877.pnml,24.05,0.93,0.55,37.46
878.pnml,23.79,0.93,0.55,43.65
879.pnml,24.12,0.93,0.56,37.37
87.pnml,19.48,0.12,0.07,4.11
880.pnml,23.98,0.93,0.56,37.62
881.pnml,23.84,0.93,0.56,37.84
882.pnml,23.95,0.93,0.56,39.23
883.pnml,24.07,0.94,0.56,40.37
884.pnml,23.98,0.94,0.56,37.60
885.pnml,23.95,0.94,0.56,36.53
886.pnml,23.66,0.94,0.56,37.54
887.pnml,23.77,0.94,0.56,37.87
888.pnml,24.07,0.94,0.56,38.00
889.pnml,24.05,0.94,0.56,40.20
88.pnml,19.75,0.12,0.07,4.28
890.pnml,24.06,0.94,0.56,37.71
891.pnml,24.12,0.94,0.56,38.77
892.pnml,24.19,0.95,0.56,39.01
893.pnml,23.86,0.95,0.56,39.44
894.pnml,24.02,0.95,0.57,39.18
895.pnml,23.85,0.95,0.57,37.53
896.pnml,24.05,0.95,0.57,38.48
897.pnml,23.91,0.95,0.57,39.93
898.pnml,24.04,0.95,0.57,38.39
899.pnml,23.64,0.95,0.57,38.59
89.pnml,19.56,0.13,0.07,4.41
8.pnml,19.19,0.05,0.02,1.11
900.pnml,24.14,0.95,0.57,39.57
901.pnml,23.96,0.95,0.57,38.92
902.pnml,24.03,0.95,0.57,39.11
903.pnml,23.96,0.95,0.57,40.52
904.pnml,24.17,0.96,0.57,38.80
905.pnml,24.00,0.96,0.57,38.45
906.pnml,23.94,0.96,0.57,38.59
907.pnml,24.12,0.96,0.57,39.32
908.pnml,24.15,0.96,0.57,39.48
909.pnml,24.26,0.96,0.57,38.56
90.pnml,19.64,0.13,0.07,4.32
910.pnml,24.15,0.96,0.58,37.84
911.pnml,24.09,0.96,0.58,38.09
912.pnml,23.86,0.96,0.58,40.45
913.pnml,23.93,0.96,0.58,39.42
914.pnml,24.17,0.96,0.58,40.58
915.pnml,24.14,0.97,0.58,38.37
916.pnml,24.27,0.97,0.58,41.53
917.pnml,24.25,0.97,0.58,39.71
918.pnml,24.04,0.97,0.58,39.69
919.pnml,23.70,0.97,0.58,42.48
91.pnml,19.63,0.13,0.07,4.58
920.pnml,23.91,0.97,0.58,40.98
921.pnml,24.36,0.97,0.58,39.13
922.pnml,24.34,0.97,0.58,41.02
923.pnml,24.19,0.97,0.58,39.51
924.pnml,24.00,0.97,0.58,39.90
925.pnml,23.94,0.97,0.58,39.62
926.pnml,23.87,0.97,0.58,41.13
927.pnml,24.36,0.98,0.59,40.04
928.pnml,23.96,0.98,0.59,42.49
929.pnml,24.18,0.98,0.59,41.27
92.pnml,19.11,0.13,0.07,5.40
930.pnml,24.05,0.98,0.59,39.94
931.pnml,24.14,0.98,0.59,39.54
932.pnml,24.27,0.98,0.59,40.76
933.pnml,24.06,0.98,0.59,40.95
934.pnml,24.43,0.98,0.59,43.34
935.pnml,24.12,0.98,0.59,43.04
936.pnml,24.36,0.98,0.59,39.59
937.pnml,24.27,0.98,0.59,39.43
938.pnml,24.08,0.99,0.59,40.46
939.pnml,24.04,0.99,0.59,39.04
93.pnml,19.47,0.13,0.07,4.42
940.pnml,24.22,0.99,0.59,45.18
941.pnml,24.19,0.99,0.59,40.83
942.pnml,23.95,0.99,0.59,40.48
943.pnml,23.85,0.99,0.59,38.46
944.pnml,24.30,0.99,0.60,42.26
945.pnml,24.14,0.99,0.60,40.70
946.pnml,24.09,0.99,0.60,42.78
947.pnml,23.93,0.99,0.60,42.13
948.pnml,23.89,0.99,0.60,40.26
949.pnml,24.10,0.99,0.60,41.27
94.pnml,19.64,0.13,0.07,4.56
950.pnml,24.36,1.00,0.60,39.26
951.pnml,24.11,1.00,0.60,39.40
952.pnml,24.41,1.00,0.60,42.62
953.pnml,24.31,1.00,0.60,41.22
954.pnml,23.97,1.00,0.60,43.13
955.pnml,24.15,1.00,0.60,41.68
956.pnml,24.30,1.00,0.60,42.74
957.pnml,24.36,1.00,0.60,42.68
958.pnml,24.32,1.00,0.60,42.21
959.pnml,24.25,1.00,0.60,40.69
95.pnml,19.52,0.13,0.07,4.70
960.pnml,24.06,1.00,0.60,40.47
961.pnml,24.51,1.01,0.61,42.54
962.pnml,24.32,1.01,0.61,42.67
963.pnml,24.42,1.01,0.61,41.20
964.pnml,24.28,1.01,0.61,42.50
965.pnml,24.25,1.01,0.61,40.36
966.pnml,24.20,1.01,0.61,41.21
967.pnml,24.29,1.01,0.61,41.43
968.pnml,24.31,1.01,0.61,41.46
969.pnml,24.10,1.01,0.61,41.47
96.pnml,19.42,0.13,0.07,4.92
970.pnml,24.62,1.02,0.61,43.27
971.pnml,24.53,1.02,0.61,44.92
972.pnml,24.46,1.02,0.61,41.54
973.pnml,24.42,1.02,0.61,42.98
974.pnml,24.54,1.02,0.61,41.31
975.pnml,24.24,1.02,0.62,42.46
976.pnml,24.30,1.02,0.62,43.95
977.pnml,24.23,1.02,0.62,42.60
978.pnml,24.10,1.02,0.62,41.80
979.pnml,24.59,1.02,0.62,41.36
97.pnml,19.75,0.13,0.07,4.61
980.pnml,24.31,1.02,0.62,41.74
981.pnml,24.25,1.02,0.62,41.19
982.pnml,24.22,1.03,0.62,41.09
983.pnml,24.54,1.03,0.62,45.73
984.pnml,24.23,1.03,0.62,45.02
985.pnml,24.08,1.03,0.62,43.60
986.pnml,24.56,1.03,0.62,42.45
987.pnml,24.15,1.03,0.62,43.96
988.pnml,24.49,1.03,0.62,43.74
989.pnml,24.59,1.03,0.62,41.42
98.pnml,19.70,0.13,0.07,4.57
990.pnml,24.33,1.03,0.62,41.88
991.pnml,24.29,1.03,0.62,42.31
992.pnml,24.61,1.03,0.63,42.90
993.pnml,24.57,1.04,0.63,42.06
994.pnml,24.75,1.04,0.63,44.20
995.pnml,24.59,1.04,0.63,41.60
996.pnml,24.54,1.04,0.63,42.00
997.pnml,24.44,1.04,0.63,43.94
998.pnml,24.40,1.04,0.63,41.87
999.pnml,24.56,1.04,0.63,43.61
99.pnml,19.73,0.13,0.07,4.94
9.pnml,18.92,0.06,0.02,1.17
